1.449219 1523517547.2226
21.480469 1523517547.3229
32.222656 1523517547.4232
41.812500 1523517547.5235
49.062500 1523517547.6238
50.070312 1523517547.7241
72.707031 1523517547.8244
94.761719 1523517547.9247
100.527344 1523517548.0250
104.578125 1523517548.1253
108.179688 1523517548.2256
108.210938 1523517548.3259
109.015625 1523517548.4263
114.460938 1523517548.5266
120.390625 1523517548.6269
122.847656 1523517548.7272
122.847656 1523517548.8276
122.847656 1523517548.9285
130.152344 1523517549.0288
130.152344 1523517549.1291
130.152344 1523517549.2294
130.152344 1523517549.3341
130.152344 1523517549.4344
130.152344 1523517549.5347
130.152344 1523517549.6350
130.152344 1523517549.7353
130.152344 1523517549.8356
130.152344 1523517549.9359
130.152344 1523517550.0362
130.152344 1523517550.1365
130.816406 1523517550.2369
160.304688 1523517550.3373
195.039062 1523517550.4378
275.648438 1523517550.5383
368.011719 1523517550.6390
390.167969 1523517550.7394
321.359375 1523517550.8398
329.011719 1523517550.9401
329.691406 1523517551.0405
331.273438 1523517551.1410
331.273438 1523517551.2415
361.167969 1523517551.3420
440.531250 1523517551.4425
467.429688 1523517551.5430
400.437500 1523517551.6433
392.453125 1523517551.7438
392.453125 1523517551.8441
392.453125 1523517551.9445
392.453125 1523517552.0449
392.453125 1523517552.1454
392.453125 1523517552.2458
515.683594 1523517552.3464
429.609375 1523517552.4468
392.457031 1523517552.5472
392.457031 1523517552.6475
392.457031 1523517552.7479
392.457031 1523517552.8483
392.457031 1523517552.9491
398.640625 1523517553.0496
467.992188 1523517553.1499
501.996094 1523517553.2502
458.156250 1523517553.3506
407.113281 1523517553.4510
407.113281 1523517553.5514
407.113281 1523517553.6518
407.113281 1523517553.7521
407.113281 1523517553.8527
432.203125 1523517553.9531
503.101562 1523517554.0534
533.695312 1523517554.1538
488.566406 1523517554.2541
432.882812 1523517554.3544
432.882812 1523517554.4549
432.882812 1523517554.5554
432.882812 1523517554.6563
432.882812 1523517554.7570
432.882812 1523517554.8575
502.488281 1523517554.9580
577.511719 1523517555.0585
454.320312 1523517555.1590
454.320312 1523517555.2594
454.320312 1523517555.3598
454.320312 1523517555.4602
454.320312 1523517555.5606
454.320312 1523517555.6610
454.320312 1523517555.7617
475.710938 1523517555.8621
553.828125 1523517555.9624
582.761719 1523517556.0627
535.312500 1523517556.1631
475.761719 1523517556.2635
475.761719 1523517556.3639
475.761719 1523517556.4643
475.761719 1523517556.5650
475.761719 1523517556.6654
475.761719 1523517556.7660
475.761719 1523517556.8666
573.980469 1523517556.9670
600.773438 1523517557.0673
556.417969 1523517557.1678
481.398438 1523517557.2683
481.398438 1523517557.3687
481.398438 1523517557.4710
481.398438 1523517557.5714
481.398438 1523517557.6717
481.402344 1523517557.7724
481.402344 1523517557.8731
502.796875 1523517557.9736
577.820312 1523517558.0740
508.507812 1523517558.1744
502.839844 1523517558.2748
502.839844 1523517558.3752
502.839844 1523517558.4756
502.839844 1523517558.5760
502.839844 1523517558.6764
502.839844 1523517558.7769
502.843750 1523517558.8773
502.843750 1523517558.9781
524.363281 1523517559.0784
613.824219 1523517559.1789
490.621094 1523517559.2792
490.621094 1523517559.3796
490.621094 1523517559.4800
490.621094 1523517559.5804
490.621094 1523517559.6808
490.621094 1523517559.7812
490.621094 1523517559.8816
490.621094 1523517559.9820
490.625000 1523517560.0824
490.625000 1523517560.1828
563.324219 1523517560.2831
600.121094 1523517560.3834
554.476562 1523517560.4837
508.589844 1523517560.5841
508.589844 1523517560.6845
508.589844 1523517560.7849
508.589844 1523517560.8851
508.589844 1523517560.9855
508.589844 1523517561.0859
508.589844 1523517561.1862
508.589844 1523517561.2869
508.589844 1523517561.3876
559.375000 1523517561.4881
593.371094 1523517561.5885
548.242188 1523517561.6888
511.378906 1523517561.7892
511.378906 1523517561.8896
511.378906 1523517561.9899
511.378906 1523517562.0903
511.378906 1523517562.1907
511.378906 1523517562.2911
511.378906 1523517562.3915
532.000000 1523517562.4919
511.378906 1523517562.5943
520.398438 1523517562.6948
635.898438 1523517562.7953
656.246094 1523517562.8957
574.878906 1523517562.9960
528.878906 1523517563.0964
528.878906 1523517563.1969
528.878906 1523517563.2972
